price,area,road_width,width,floors,parking_slots,bedrooms,type_Nhà trong ngõ,district_Quận Bắc Từ Liêm,district_Quận Cầu Giấy,district_Quận Hai Bà Trưng,district_Quận Hoàn Kiếm,district_Quận Hoàng Mai,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Nam Từ Liêm,district_Quận Thanh Xuân,district_Quận Tây Hồ,district_Quận Đống Đa
35.0,80.0,30.0,5.0,9.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
4.7,45.0,3.0,3.8,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2.9,42.0,2.0,3.9,3.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
12.8,60.0,3.0,5.0,7.0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
3.25,37.0,2.5,3.5,3.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
7.5,78.0,2.5,4.5,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
15.0,60.0,7.0,4.5,6.0,1,4,1,0,1,0,0,0,0,0,0,0,0,0
5.28,25.0,2.5,3.2,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
1.55,35.0,4.0,3.0,3.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
5.5,48.0,3.0,3.7,4.0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
31.0,105.0,20.0,6.7,2.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
3.45,37.0,5.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
3.0,35.0,7.0,5.1,3.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
3.7,40.0,3.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
5.5,45.0,3.0,4.0,4.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
2.45,36.0,2.0,6.0,4.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
2.45,36.0,2.0,6.0,4.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
3.98,33.0,2.0,3.2,4.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
8.8,60.0,3.0,5.2,6.0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
4.38,34.0,3.0,3.5,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
28.3,90.0,10.0,4.5,5.0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
2.45,36.0,2.0,6.0,4.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
3.75,36.0,2.0,3.68,5.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
8.3,42.0,5.0,3.5,5.0,2,4,1,0,0,1,0,0,0,0,0,0,0,0
4.3,30.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
4.5,42.0,3.0,3.8,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
4.5,40.0,3.0,4.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
5.0,40.0,3.0,3.8,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
12.8,67.0,4.0,6.8,3.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3.1,31.0,4.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
4.2,30.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
21.0,53.0,10.0,4.0,4.0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
2.2,21.0,3.0,3.0,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
1.5,15.0,3.0,3.0,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
21.0,50.0,20.0,4.0,5.0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
4.05,30.0,3.0,4.0,6.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
12.8,40.0,6.0,4.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
5.7,49.0,5.0,4.0,5.0,4,3,1,0,0,0,0,0,0,0,0,1,0,0
13.0,35.0,10.0,6.0,6.0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
4.38,35.0,2.5,3.4,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
17.0,71.0,10.0,6.0,6.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
4.0,30.0,4.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
5.5,90.0,9.0,7.0,4.0,1,3,1,0,0,0,0,0,0,0,1,0,0,0
3.45,32.0,8.0,4.0,5.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
30.5,204.0,25.0,9.0,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,1
13.0,45.0,3.0,4.5,7.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
71.0,255.0,50.0,12.4,1.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0
3.31,30.0,8.0,4.5,5.0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
16.75,61.0,12.0,4.0,6.0,2,7,0,0,0,0,0,0,0,0,0,0,1,0
18.5,62.0,21.0,4.5,5.0,3,8,0,0,1,0,0,0,0,0,0,0,0,0
52.0,84.0,50.0,7.5,10.0,3,10,0,0,0,0,0,0,0,0,0,1,0,0
20.4,120.0,8.0,5.7,4.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1
7.0,47.0,4.0,4.0,4.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
14.8,72.0,6.0,4.5,4.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0
7.5,49.0,2.0,4.3,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
5.9,33.0,5.0,4.1,6.0,1,4,1,0,1,0,0,0,0,0,0,0,0,0
26.0,75.0,50.0,4.5,3.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4.0,47.0,3.0,5.0,4.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
5.4,120.0,3.0,3.33,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
15.0,56.0,4.0,4.0,7.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
4.5,40.0,3.0,4.7,3.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
4.0,33.0,3.0,5.0,5.0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
9.0,48.0,5.0,3.0,3.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
9.0,60.0,12.0,6.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1.7,100.0,20.0,7.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
15.5,90.0,25.0,5.0,5.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
7.5,39.0,8.0,3.5,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
9.29,63.0,4.0,6.5,6.0,0,10,1,0,0,1,0,0,0,0,0,0,0,0
4.85,38.0,3.0,4.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
4.2,35.0,2.0,4.0,5.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
4.3,35.0,4.0,4.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
7.59,40.0,5.0,5.8,4.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
15.0,55.0,4.0,7.2,6.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
6.79,55.0,3.0,4.4,5.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
5.8,40.0,4.0,4.5,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
5.6,45.0,3.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.8,36.0,2.5,3.8,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
11.0,48.0,6.0,4.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
7.29,50.0,4.0,6.0,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
4.3,48.0,2.5,4.0,4.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.5,35.0,2.5,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
5.2,33.0,2.5,3.2,6.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
6.55,42.0,3.0,4.2,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
7.2,45.0,3.0,6.2,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
3.1,30.0,2.5,3.0,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
6.8,54.0,2.5,6.4,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
10.5,62.0,7.0,4.5,5.0,1,6,0,0,0,0,0,1,0,0,0,0,0,0
7.2,50.0,2.5,4.1,4.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
3.5,47.0,5.0,4.0,5.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
3.93,43.0,3.0,4.2,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
3.42,38.0,3.0,3.6,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
3.7,33.0,3.5,3.4,4.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
5.8,42.0,4.5,3.5,6.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
4.5,38.0,3.0,3.5,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
11.8,56.0,10.0,4.1,5.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
8.95,54.0,8.0,3.3,4.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
7.5,92.0,12.0,4.8,3.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
3.6,35.0,4.0,3.5,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
3.7,34.0,3.0,4.0,3.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
3.7,35.0,3.0,4.0,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
4.5,42.0,3.0,3.5,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
38.0,130.0,20.0,5.8,5.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
19.0,80.0,30.0,5.0,6.0,3,4,0,0,0,0,0,0,0,1,0,0,0,0
12.0,100.0,15.0,8.0,4.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
30.8,80.0,40.0,4.0,6.0,1,6,0,0,1,0,0,0,0,0,0,0,0,0
7.0,90.0,3.0,3.5,4.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
4.7,35.0,8.0,3.0,3.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
3.45,37.0,3.5,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.55,35.0,2.0,3.5,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
11.0,50.0,7.5,4.5,5.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
18.5,36.0,6.0,5.0,6.0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
5.1,37.0,3.0,4.3,5.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.68,55.0,2.5,3.8,4.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
22.0,28.0,7.0,4.6,6.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
6.7,60.0,3.0,4.5,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
4.25,40.0,2.0,3.5,5.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0
3.7,32.0,3.0,4.0,5.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
3.0,35.0,3.0,5.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2.75,21.0,2.0,3.0,6.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
4.8,46.0,3.0,4.2,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.2,42.0,3.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.6,37.0,4.0,4.0,5.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0
4.95,55.0,3.0,4.0,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
6.5,52.0,5.0,4.0,3.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0
7.5,55.0,5.0,5.5,4.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
5.5,42.0,4.0,4.0,5.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
5.5,53.0,3.0,4.6,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
26.0,74.0,7.0,5.5,6.0,2,5,0,0,0,0,0,0,0,0,0,1,0,0
4.5,48.0,3.0,4.0,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
3.95,40.0,3.0,3.2,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
5.3,50.0,3.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
5.2,46.0,4.0,4.5,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.5,43.0,4.0,3.8,5.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
5.6,48.0,4.0,3.5,4.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0
3.5,35.0,2.5,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.9,41.0,2.0,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.15,38.0,3.0,6.3,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.0,32.0,3.0,4.0,6.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
6.0,45.0,3.0,4.0,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
4.6,48.0,3.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
6.6,40.0,5.0,3.4,6.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0
5.0,45.0,2.0,3.5,4.0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
5.2,40.0,3.0,3.5,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
9.5,38.0,4.0,4.0,6.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1
5.0,26.0,7.0,3.3,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2.75,37.0,3.0,3.8,4.0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
3.35,33.0,2.5,3.5,5.0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
2.75,30.0,2.5,3.8,5.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
3.75,36.0,2.5,3.7,4.5,0,6,1,1,0,0,0,0,0,0,0,0,0,0
2.45,36.0,5.0,2.5,4.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
36.0,50.0,50.0,5.0,7.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
3.38,48.0,3.0,3.2,3.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
5.2,35.0,6.0,4.0,6.0,4,4,0,0,0,0,0,0,0,0,0,1,0,0
3.4,42.0,2.0,3.3,3.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
3.65,38.0,3.0,3.0,5.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0
3.75,35.0,3.0,5.5,4.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
4.5,46.0,2.0,3.5,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
5.45,44.0,2.5,4.0,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
3.65,36.0,2.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
32.0,56.0,30.0,3.4,5.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0
2.75,31.0,2.0,3.5,4.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
4.7,42.0,2.5,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
2.2,34.0,5.0,4.0,3.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
9.6,40.0,5.0,4.6,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
34.0,32.0,7.0,8.0,4.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
12.5,88.0,10.0,4.0,1.0,4,2,0,0,0,0,0,0,0,0,0,1,0,0
7.5,43.0,5.0,4.5,5.0,1,5,1,0,0,0,0,0,0,0,0,1,0,0
5.68,50.0,4.0,4.5,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
21.2,90.0,30.0,4.5,5.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0
5.5,35.0,20.0,4.0,5.0,1,5,0,0,0,0,0,1,0,0,0,0,0,0
5.3,50.0,3.0,4.5,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
4.45,18.0,3.0,3.0,5.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
6.5,40.0,3.5,3.5,5.0,1,5,1,0,0,0,0,0,0,0,0,0,1,0
2.9,30.0,2.0,3.0,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.5,33.0,2.5,4.0,5.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0
7.0,70.0,2.0,4.5,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
6.8,55.0,3.0,4.5,5.0,0,6,1,0,0,1,0,0,0,0,0,0,0,0
6.0,35.0,5.0,3.5,2.0,4,2,0,0,0,0,0,1,0,0,0,0,0,0
4.55,37.0,2.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.8,45.0,5.0,5.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
6.55,43.0,8.0,4.4,6.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
4.75,42.0,3.0,4.0,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
4.65,32.0,2.5,4.4,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
58.0,110.0,50.0,6.0,5.0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
4.15,32.0,3.1,3.1,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
5.4,55.0,4.0,4.4,5.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
4.25,44.0,2.5,2.5,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
4.8,38.0,6.0,3.0,5.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0
4.0,56.0,5.0,5.0,5.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
4.25,33.0,2.0,3.9,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
4.0,45.0,5.0,5.0,5.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0
8.2,60.0,3.0,3.9,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
8.2,60.0,3.0,3.9,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
8.8,72.0,2.5,4.3,6.0,0,9,1,0,0,0,0,0,0,0,1,0,0,0
6.5,50.0,2.0,5.8,6.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
4.75,40.0,2.5,5.8,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
17.7,68.0,6.0,5.0,5.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0
5.5,60.0,2.5,4.0,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
17.7,68.0,6.0,5.0,6.0,1,7,0,0,1,0,0,0,0,0,0,0,0,0
7.3,35.0,10.0,4.0,4.0,4,4,1,0,0,1,0,0,0,0,0,0,0,0
12.0,48.0,10.0,7.0,5.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
17.7,82.0,10.0,7.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
6.5,76.0,4.0,4.0,5.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0
3.3,50.0,2.5,3.5,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
20.8,65.0,8.0,4.5,7.0,4,6,1,0,0,0,0,0,0,0,0,0,0,1
11.0,45.0,8.0,4.0,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
20.5,80.0,9.0,4.5,6.0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
4.45,60.0,20.0,4.5,3.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
3.35,34.0,3.0,4.35,6.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
3.45,36.0,3.0,3.2,5.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0
2.79,27.0,3.0,3.5,3.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
5.0,48.0,5.0,4.3,5.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
13.5,68.0,8.0,9.2,7.0,2,5,0,1,0,0,0,0,0,0,0,0,0,0
4.4,50.0,3.0,4.0,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
5.6,50.0,3.5,5.0,3.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
13.0,70.0,7.0,4.0,5.0,4,6,1,0,0,1,0,0,0,0,0,0,0,0
7.8,70.0,3.0,4.5,5.0,4,6,1,0,0,0,0,0,0,0,0,0,0,1
43.89,123.0,50.0,4.5,8.0,1,8,0,0,0,0,0,0,0,0,0,1,0,0
18.49,100.0,5.0,5.0,9.0,0,11,1,0,0,1,0,0,0,0,0,0,0,0
11.29,50.0,10.0,4.0,5.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
18.99,55.0,50.0,4.0,4.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1
12.5,45.0,4.0,4.55,7.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
12.5,50.0,6.0,4.0,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
12.5,45.0,6.0,4.0,7.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
2.85,30.0,2.0,5.0,3.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
5.4,45.0,3.0,5.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
4.5,30.0,2.5,3.7,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
7.6,54.0,3.0,4.2,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
15.3,68.0,2.5,6.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
51.9,52.0,7.0,4.2,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.5,33.0,4.0,3.5,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
7.0,55.0,2.5,3.5,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
4.89,42.0,20.0,5.5,5.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
5.5,59.0,2.0,4.0,3.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0
15.5,75.0,4.0,4.0,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
10.5,66.0,10.0,5.4,5.0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
17.9,70.0,14.0,5.0,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
8.5,60.0,3.0,4.0,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
6.5,43.0,5.0,5.0,4.0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
6.5,58.0,3.0,4.0,5.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
9.8,50.0,4.0,3.5,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
6.8,35.0,2.0,5.0,6.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
5.25,26.0,4.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
12.5,55.0,4.0,4.3,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
7.0,45.0,4.0,3.6,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
11.9,40.0,5.0,3.5,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
6.0,40.0,4.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
5.4,43.0,2.8,3.8,3.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
6.25,42.0,2.2,3.9,5.0,0,8,1,0,0,0,0,0,0,0,0,0,0,1
7.5,60.0,2.0,4.5,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
8.6,77.0,3.0,3.5,4.0,0,8,1,0,0,0,0,0,0,0,0,0,0,1
8.0,41.0,4.0,3.5,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
6.9,37.0,2.0,3.5,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
9.3,50.0,3.0,5.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
12.0,42.0,20.0,4.0,5.0,2,5,0,0,1,0,0,0,0,0,0,0,0,0
3.7,30.0,2.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
8.95,40.0,6.0,4.0,4.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0
6.6,43.0,6.0,4.3,6.0,2,10,1,0,1,0,0,0,0,0,0,0,0,0
8.5,65.0,8.0,3.6,3.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
8.5,65.0,8.0,3.6,3.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
4.8,35.0,3.0,3.4,5.0,1,3,1,0,1,0,0,0,0,0,0,0,0,0
6.9,75.0,2.0,3.5,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
17.0,58.0,12.0,4.5,5.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0
10.0,82.0,5.0,5.0,6.0,0,11,1,0,0,1,0,0,0,0,0,0,0,0
0.11,30.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
13.0,80.0,20.0,4.5,5.0,2,6,0,0,0,0,0,0,0,1,0,0,0,0
17.0,89.0,7.0,5.2,6.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2.2,15.0,3.0,2.2,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
2.25,22.0,3.0,3.6,3.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
3.0,26.0,3.0,6.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
3.0,17.0,3.0,3.4,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.3,43.0,3.0,4.0,4.0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
3.9,30.0,3.0,6.0,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
5.6,48.0,3.0,4.5,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4.4,35.0,3.0,3.1,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
4.8,35.0,3.0,4.6,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
2.5,26.0,3.0,1.8,4.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
4.0,31.0,3.0,5.0,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
7.6,67.0,3.0,4.0,3.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
5.7,43.0,3.0,3.4,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
5.4,32.0,3.0,3.8,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
30.9,84.0,20.0,4.0,6.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0
6.7,36.0,3.0,3.6,3.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
6.2,48.0,6.0,8.0,5.0,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12.0,57.0,5.0,5.0,4.0,0,11,0,0,0,0,0,1,0,0,0,0,0,0
3.0,40.0,2.5,3.5,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
5.8,44.0,3.0,5.0,5.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
